EL_Inf,b,start.Time,Current.Time,Diff.Time,cores
0.257734193,8198,08:49.9,11:32.4,2.709740881,64
0.015316502,8199,08:53.6,11:28.5,2.581707585,64
0.053114943,8200,09:00.9,11:35.2,2.572893639,64
0.345444405,8201,09:06.2,11:44.7,2.640808368,64
0.341011587,8202,09:08.2,11:57.5,2.822091297,64
1.160040256,8203,09:10.2,11:44.1,2.56495076,64
0.757167221,8204,09:12.6,12:05.7,2.884609822,64
0.276666511,8205,09:13.1,11:57.4,2.739280641,64
0.424654547,8206,09:17.3,11:49.7,2.540485454,64
0.682922819,8207,09:19.6,12:02.0,2.707474367,64
0.465561401,8208,09:22.0,12:15.9,2.898120681,64
0.110320824,8209,09:28.1,12:13.9,2.76382618,64
1.621242159,8210,09:28.8,12:22.0,2.88775204,64
0.296742358,8211,09:29.7,12:13.1,2.724029652,64
0.829925906,8212,09:32.1,12:27.1,2.916327155,64
0.892887464,8213,09:32.6,12:18.1,2.758905176,64
0.140593675,8214,09:33.5,12:18.1,2.743880522,64
0.826073783,8215,09:39.6,12:24.0,2.739206763,64
0.134534265,8216,09:50.6,12:34.2,2.727804252,64
0.398071413,8217,09:51.9,12:39.4,2.791364785,64
0.171150198,8218,09:52.1,12:27.2,2.584698923,64
0.309273423,8219,09:53.2,12:28.2,2.583099794,64
0.641907036,8220,09:56.5,12:40.9,2.741234608,64
0.222163706,8221,09:57.5,12:49.0,2.857806563,64
1.487461363,8222,10:21.3,13:09.4,2.802895876,64
1.581787451,8223,10:24.5,13:14.0,2.823938803,64
0.068008856,8224,10:25.6,12:59.8,2.568755082,64
0.397018161,8225,10:27.4,13:03.2,2.596975267,64
0.130179682,8226,10:28.9,13:14.8,2.764316392,64
0.459629423,8227,10:30.1,13:35.8,3.09547596,64
0.155927558,8228,10:34.4,13:20.4,2.765639095,64
0.26634995,8229,10:36.9,13:20.2,2.722268176,64
0.549016016,8230,10:42.0,13:40.4,2.973050455,64
0.554203126,8231,10:42.3,13:46.9,3.077628382,64
0.333319583,8232,10:44.0,13:32.9,2.816057781,64
1.616332428,8233,10:45.4,13:21.6,2.603287435,64
0.265025688,8234,10:48.2,13:32.2,2.73410902,64
0.513789481,8235,10:48.3,13:34.3,2.766195158,64
0.238473975,8236,10:49.9,13:28.5,2.642627215,64
0.405368089,8237,10:52.1,13:29.8,2.62771138,64
0.43620736,8238,10:54.6,13:41.5,2.781985704,64
0.046573089,8239,10:55.3,13:31.4,2.601178964,64
0.085138028,8240,10:56.1,13:42.2,2.767122753,64
0.557763375,8241,11:03.5,13:41.8,2.638602638,64
0.633389844,8242,11:04.7,14:02.0,2.954926399,64
1.773340958,8243,11:07.5,13:40.0,2.541706304,64
0.727934625,8244,11:07.9,13:58.7,2.845985941,64
0.335254891,8245,11:08.0,14:07.6,2.993214281,64
0.471358823,8246,11:08.3,13:56.1,2.795656486,64
0.376247478,8247,11:08.6,13:46.8,2.635189287,64
1.034828888,8248,11:09.2,13:57.3,2.801629512,64
0.291203133,8249,11:09.6,13:58.5,2.814726913,64
0.189483812,8250,11:14.8,13:52.3,2.625712375,64
0.185873912,8251,11:23.2,14:18.5,2.921905438,64
0.797539308,8252,11:24.0,13:57.3,2.554906821,64
0.162839579,8253,11:25.5,14:15.4,2.831734375,64
0.2547537,8254,11:27.4,14:10.7,2.721018716,64
0.821587047,8255,11:27.4,14:12.4,2.749495625,64
0.17220816,8256,11:28.3,14:30.2,3.032985818,64
0.550596937,8257,11:28.6,14:01.4,2.547350434,64
0.569456211,8258,11:31.7,14:12.3,2.676103612,64
0.126900758,8259,11:32.5,14:38.7,3.104462123,64
0.686164717,8260,11:33.4,14:14.2,2.679727538,64
0.351343212,8261,11:33.6,14:11.6,2.632243057,64
0.421877202,8262,11:35.3,14:08.9,2.56127673,64
0.506719401,8263,11:44.1,14:18.4,2.571241295,64
0.197375014,8264,11:44.7,14:19.1,2.572659353,64
1.123227148,8265,11:47.8,14:42.3,2.908710567,64
0.327766243,8266,11:49.7,14:22.5,2.545386684,64
0.872446924,8267,11:57.5,14:43.7,2.77078524,64
0.132582206,8268,11:57.6,14:38.9,2.688634042,64
0.23931553,8269,12:02.1,14:47.2,2.752808825,64
1.044486979,8270,12:05.7,14:55.8,2.83473357,64
0.528823738,8271,12:13.1,14:59.2,2.767810595,64
0.28862716,8272,12:14.0,14:53.6,2.661249832,64
0.371354136,8273,12:15.9,15:11.3,2.924236075,64
0.188558803,8274,12:18.1,15:02.1,2.733396022,64
0.137769666,8275,12:18.1,14:59.4,2.687640293,64
0.62827881,8276,12:22.0,15:13.1,2.850501037,64
0.121861475,8277,12:24.0,15:13.7,2.826870692,64
0.171763605,8278,12:27.1,15:23.8,2.943850025,64
0.477132722,8279,12:27.2,15:03.9,2.611807942,64
1.233417785,8280,12:28.2,15:01.9,2.562493078,64
0.252066442,8281,12:34.2,15:18.6,2.73899651,64
0.601095075,8282,12:39.5,15:30.0,2.842941844,64
1.439530408,8283,12:41.0,15:32.0,2.851286709,64
0.103025105,8284,12:49.0,15:38.9,2.832294961,64
0.67318533,8285,12:59.8,15:34.6,2.58069704,64
0.22277355,8286,13:03.2,15:43.4,2.669362199,64
0.36146529,8287,13:09.5,15:50.7,2.68712341,64
0.566609218,8288,13:14.0,15:57.4,2.723376795,64
0.074832295,8289,13:14.8,15:58.9,2.734570316,64
0.063484176,8290,13:20.3,16:03.8,2.725927281,64
0.574178283,8291,13:20.4,16:04.8,2.740127114,64
0.618733887,8292,13:21.6,15:53.6,2.533492386,64
0.625448106,8293,13:28.5,16:03.6,2.584424516,64
0.438471025,8294,13:29.8,16:03.7,2.56432966,64
0.308715828,8295,13:31.4,16:08.8,2.622243706,64
0.153969536,8296,13:32.3,16:02.9,2.511236942,64
0.105076264,8297,13:32.9,16:11.9,2.64989419,64
0.267527265,8298,13:34.3,16:16.5,2.703380219,64
0.254398863,8299,13:35.8,16:47.5,3.194690605,64
0.651167578,8300,13:40.1,16:16.3,2.60313102,64
0.195374631,8301,13:40.4,16:24.0,2.726785032,64
0.337902259,8302,13:41.5,16:25.3,2.729599563,64
0.349612162,8303,13:41.8,16:14.1,2.537486704,64
0.33163699,8304,13:42.2,16:29.9,2.796285288,64
1.308517145,8305,13:46.8,16:20.9,2.569068384,64
0.391803982,8306,13:46.9,16:49.4,3.041243446,64
0.099644234,8307,13:52.4,16:24.8,2.539860761,64
0.323696543,8308,13:56.1,16:44.6,2.808644787,64
0.198743458,8309,13:57.3,16:32.4,2.586034111,64
0.251947721,8310,13:57.4,16:46.1,2.813001458,64
0.866673901,8311,13:58.5,16:48.0,2.826257789,64
0.338706758,8312,13:58.7,16:47.9,2.819188897,64
0.454381103,8313,14:01.4,16:34.2,2.545417309,64
0.560451868,8314,14:02.1,17:03.5,3.023728681,64
0.580534953,8315,14:07.6,17:07.0,2.989988152,64
0.245689214,8316,14:09.0,16:42.1,2.552116354,64
0.361925866,8317,14:10.7,17:04.2,2.892055329,64
0.084009463,8318,14:11.6,16:51.4,2.663165454,64
1.656757339,8319,14:12.3,17:14.0,3.028558445,64
0.581983693,8320,14:12.4,16:58.9,2.774230456,64
0.384667617,8321,14:14.2,16:57.5,2.721172802,64
0.118387658,8322,14:15.4,17:03.6,2.802928086,64
0.107714955,8323,14:18.4,16:57.7,2.653672123,64
0.616814031,8324,14:18.5,17:14.5,2.933142066,64
0.302603519,8325,14:19.1,16:52.4,2.554665947,64
0.177512414,8326,14:22.5,16:55.6,2.551846159,64
0.225077448,8327,14:30.3,17:24.7,2.907237613,64
0.428243787,8328,14:38.8,17:21.0,2.704224507,64
0.108081369,8329,14:38.9,17:20.9,2.700368599,64
0.070721563,8330,14:42.4,17:31.0,2.811014156,64
0.519834233,8331,14:43.7,17:28.3,2.742873355,64
0.542561907,8332,14:47.3,17:31.1,2.730569478,64
0.723590906,8333,14:53.7,17:34.0,2.672947288,64
0.185993049,8334,14:55.8,17:44.6,2.812336818,64
0.107179557,8335,14:59.2,17:46.3,2.785074612,64
0.760352643,8336,14:59.4,17:39.4,2.666318127,64
0.094758787,8337,15:01.9,17:37.8,2.59746151,64
0.111539136,8338,15:02.2,17:49.9,2.795750662,64
0.377856766,8339,15:03.9,17:44.1,2.669800127,64
1.179738108,8340,15:11.4,18:15.7,3.071678821,64
0.750151257,8341,15:13.1,17:55.1,2.700656442,64
0.547952881,8342,15:13.7,18:02.8,2.819380856,64
0.135181072,8343,15:18.6,18:05.5,2.781258849,64
1.470641371,8344,15:23.8,18:25.3,3.025082024,64
0.431411215,8345,15:30.0,18:21.1,2.850475967,64
0.095898836,8346,15:32.1,18:27.9,2.930476411,64
0.654793476,8347,15:34.6,18:16.1,2.690724349,64
0.241844719,8348,15:38.9,18:26.1,2.786547053,64
0.175765819,8349,15:43.4,18:33.7,2.838342114,64
0.74362216,8350,15:50.7,18:33.0,2.705232847,64
0.219216938,8351,15:53.6,18:32.0,2.639053249,64
0.335536485,8352,15:57.4,18:47.8,2.839467971,64
0.465280948,8353,15:58.9,18:43.0,2.735406947,64
0.479957636,8354,16:03.0,18:34.3,2.522499454,64
0.138138493,8355,16:03.6,18:36.0,2.54031239,64
0.027039225,8356,16:03.7,18:38.7,2.583648006,64
1.75991056,8357,16:03.8,18:48.4,2.742582361,64
0.087181379,8358,16:04.8,18:48.2,2.722842971,64
1.730879868,8359,16:08.8,18:51.8,2.71767604,64
0.274333311,8360,16:12.0,18:55.6,2.726911612,64
0.27198632,8361,16:14.1,18:48.7,2.576011515,64
0.503616096,8362,16:16.3,18:50.0,2.561774441,64
0.37636002,8363,16:16.5,18:54.5,2.632896701,64
0.730641372,8364,16:20.9,18:54.6,2.560204478,64
1.242740814,8365,16:24.0,19:06.8,2.712712598,64
1.735558991,8366,16:24.8,18:58.0,2.554270196,64
0.211182443,8367,16:25.3,19:09.0,2.728465978,64
0.624630226,8368,16:30.0,19:18.8,2.813437319,64
0.363739022,8369,16:32.5,19:07.1,2.577375929,64
0.24547679,8370,16:34.2,19:07.1,2.54884547,64
0.283583947,8371,16:42.1,19:15.5,2.557092758,64
0.080457143,8372,16:44.6,19:32.4,2.796705492,64
1.09434014,8373,16:46.2,19:37.8,2.860664336,64
0.908844064,8374,16:47.5,19:51.9,3.072893445,64
0.803875802,8375,16:47.9,19:36.5,2.810161551,64
0.582922257,8376,16:48.1,19:37.8,2.829502539,64
0.217394481,8377,16:49.4,19:55.9,3.107894452,64
0.281441805,8378,16:51.4,19:27.7,2.604196203,64
0.911927648,8379,16:52.4,19:27.7,2.589526625,64
0.676106117,8380,16:55.6,19:28.3,2.544084398,64
0.135066996,8381,16:57.5,19:44.6,2.784034805,64
0.411685217,8382,16:57.7,19:31.1,2.556786656,64
0.225214461,8383,16:58.9,19:45.0,2.767434951,64
0.377676831,8384,17:03.5,19:58.3,2.913055702,64
0.432843289,8385,17:03.6,19:48.8,2.75349352,64
1.44508332,8386,17:04.2,19:55.8,2.858818948,64
0.663119614,8387,17:07.1,20:16.2,3.15168275,64
1.390909739,8388,17:14.0,20:03.9,2.830383523,64
0.293480422,8389,17:14.5,20:08.3,2.896053938,64
0.225608404,8390,17:20.9,20:09.4,2.807519702,64
0.156686641,8391,17:21.0,20:03.8,2.712570024,64
1.375385827,8392,17:24.7,20:24.6,2.99835639,64
0.164177814,8393,17:28.3,20:14.5,2.769401578,64
0.191173038,8394,17:31.1,20:26.2,2.918393985,64
0.27253269,8395,17:31.1,20:15.2,2.73417993,64
0.208395476,8396,17:34.1,20:15.7,2.694401189,64
0.365395479,8397,17:37.8,20:15.5,2.62728192,64
0.166264037,8398,17:39.4,20:22.2,2.713207678,64
1.865139151,8399,17:44.1,20:19.0,2.58034602,64
0.325687513,8400,17:44.6,20:36.4,2.862950333,64
0.008567171,8401,17:46.4,20:33.5,2.786227854,64
0.198070696,8402,17:49.9,20:36.9,2.783526365,64
1.398266783,8403,17:55.2,20:35.0,2.66372745,64
0.353120847,8404,18:02.9,20:50.8,2.798837392,64
1.530205672,8405,18:05.5,20:50.5,2.749334693,64
0.312816743,8406,18:15.7,21:26.9,3.186402647,64
0.127234459,8407,18:16.1,20:50.8,2.578192906,64
0.417282373,8408,18:21.1,21:12.1,2.849611863,64
0.364495731,8409,18:25.3,21:14.4,2.818962999,64
0.454143637,8410,18:26.1,21:24.3,2.969220014,64
0.405635897,8411,18:27.9,21:17.4,2.825537725,64
2.23932366,8412,18:32.0,21:06.0,2.567161552,64
0.370018159,8413,18:33.1,21:22.5,2.823325698,64
0.439709978,8414,18:33.7,21:19.7,2.766143477,64
0.6105117,8415,18:34.3,21:08.0,2.561531305,64
0.758573634,8416,18:36.1,21:15.5,2.657327048,64
0.27095689,8417,18:38.7,21:13.4,2.577419237,64
0.269754474,8418,18:43.0,21:31.9,2.814892236,64
0.165080937,8419,18:47.8,21:32.9,2.750528137,64
0.008016104,8420,18:48.2,21:32.7,2.741130877,64
0.151833355,8421,18:48.4,21:33.4,2.74923828,64
0.318170444,8422,18:48.7,21:22.1,2.555948023,64
1.033288176,8423,18:50.0,21:25.9,2.598853091,64
0.143663344,8424,18:51.9,21:27.9,2.600813905,64
0.850439422,8425,18:54.5,21:45.5,2.850452193,64
0.444612917,8426,18:54.6,21:28.8,2.571170708,64
0.186149261,8427,18:55.6,21:37.2,2.692993375,64
0.147551684,8428,18:58.1,21:32.1,2.568241549,64
0.186019353,8429,19:06.8,22:01.3,2.908758509,64
0.092443144,8430,19:07.1,21:40.3,2.552560834,64
0.1506073,8431,19:07.1,21:40.7,2.558814871,64
0.223279913,8432,19:09.1,21:53.5,2.741392974,64
0.771938851,8433,19:15.6,22:11.9,2.939052208,64
0.121326583,8434,19:18.8,22:05.3,2.775855474,64
2.914952989,8435,19:27.7,22:04.8,2.618265371,64
0.513282759,8436,19:27.8,22:04.0,2.603451447,64
0.599598765,8437,19:28.3,22:00.8,2.542190349,64
0.09734702,8438,19:31.1,22:09.6,2.641755029,64
0.681384334,8439,19:32.4,22:20.2,2.796532245,64
0.207927555,8440,19:36.5,22:26.4,2.831954066,64
0.185200096,8441,19:37.8,22:28.9,2.850647,64
1.260839479,8442,19:37.9,22:30.1,2.86998713,64
0.085322101,8443,19:44.6,22:28.7,2.734817525,64
1.210875839,8444,19:45.0,22:28.6,2.727091996,64
0.414593417,8445,19:48.9,22:27.0,2.636168965,64
0.0977539,8446,19:51.9,22:58.6,3.110821017,64
1.651657313,8447,19:55.8,22:43.8,2.80009985,64
0.341411938,8448,19:55.9,22:47.5,2.859962495,64
0.544031951,8449,19:58.3,22:55.3,2.949479397,64
0.087738409,8450,20:03.8,22:50.3,2.775676405,64
0.377103223,8451,20:03.9,23:06.3,3.041002127,64
0.553564049,8452,20:08.3,23:02.9,2.910254991,64
0.433164455,8453,20:09.4,23:07.4,2.965790184,64
0.479752195,8454,20:14.5,22:57.5,2.715884268,64
0.3057525,8455,20:15.2,23:00.2,2.750272624,64
1.349028292,8456,20:15.5,22:50.6,2.585266368,64
0.154788162,8457,20:15.7,23:02.2,2.774766978,64
0.875790066,8458,20:16.2,23:28.9,3.212440085,64
0.247074001,8459,20:19.0,22:55.0,2.600277472,64
0.252368103,8460,20:22.2,23:10.1,2.798171433,64
0.233519331,8461,20:24.7,23:25.7,3.016683276,64
1.233589015,8462,20:26.2,23:16.8,2.844560349,64
0.255555998,8463,20:33.6,23:21.1,2.79183747,64
0.583303062,8464,20:35.0,23:16.9,2.699144618,64
0.610715764,8465,20:36.4,23:25.2,2.814121219,64
0.610004466,8466,20:37.0,23:21.5,2.742019586,64
0.424583141,8467,20:50.5,23:33.8,2.722078518,64
0.790987641,8468,20:50.8,23:35.3,2.74159017,64
0.19466579,8469,20:50.8,23:24.9,2.567603711,64
0.559038889,8470,21:06.0,23:39.9,2.564929525,64
0.344639372,8471,21:08.0,23:39.1,2.517952752,64
0.193357926,8472,21:12.1,24:01.3,2.82085346,64
0.674819252,8473,21:13.4,23:47.2,2.563946648,64
0.577153169,8474,21:14.5,24:06.4,2.865499151,64
0.109141097,8475,21:15.5,23:57.5,2.699378939,64
0.809079716,8476,21:17.5,24:00.1,2.711177691,64
2.215860942,8477,21:19.7,24:10.4,2.843760288,64
0.545705509,8478,21:22.1,23:58.4,2.604732176,64
0.115334791,8479,21:22.5,24:10.7,2.804587042,64
0.761041278,8480,21:24.3,24:12.6,2.805354174,64
0.637464831,8481,21:26.0,24:08.4,2.707857875,64
0.376496068,8482,21:26.9,24:35.5,3.143186096,64
0.330858666,8483,21:27.9,24:07.9,2.66670324,64
0.436591238,8484,21:28.9,24:05.3,2.606815918,64
0.457256485,8485,21:32.0,24:16.2,2.737107527,64
0.239668734,8486,21:32.2,24:05.7,2.559073337,64
1.818539333,8487,21:32.7,24:18.7,2.767315034,64
0.055582937,8488,21:32.9,24:17.2,2.738173914,64
0.308113625,8489,21:33.4,24:19.2,2.76393013,64
0.341132803,8490,21:37.2,24:17.3,2.668650448,64
0.195742179,8491,21:40.3,24:12.8,2.541620513,64
0.492705344,8492,21:40.7,24:12.9,2.536483475,64
0.032799357,8493,21:45.5,24:31.9,2.771948818,64
0.342890743,8494,21:53.6,24:44.3,2.845247833,64
0.24421837,8495,22:00.8,24:33.4,2.542602102,64
0.40461958,8496,22:01.4,24:51.1,2.829210436,64
0.243468816,8497,22:04.0,24:42.5,2.642349545,64
0.226807565,8498,22:04.8,24:44.3,2.657525607,64
0.78415638,8499,22:05.4,24:50.4,2.750618188,64
1.157966991,8500,22:09.6,24:44.7,2.583648284,64
0.351137687,8501,22:11.9,25:02.9,2.849334824,64
0.56871547,8502,22:20.3,25:10.5,2.836779622,64
0.428013632,8503,22:26.5,25:15.3,2.814758317,64
0.30324957,8504,22:27.0,25:00.4,2.555673563,64
0.102762278,8505,22:28.6,25:11.2,2.709556341,64
0.197110859,8506,22:28.7,25:15.9,2.786896213,64
0.710001403,8507,22:28.9,25:19.2,2.838281679,64
0.360697519,8508,22:30.1,25:18.0,2.798339168,64
0.833742235,8509,22:43.8,25:23.3,2.657832078,64
0.136207686,8510,22:47.5,25:38.3,2.846553357,64
0.142199586,8511,22:50.4,25:33.5,2.718734487,64
0.281076188,8512,22:50.6,25:26.9,2.604252032,64
0.647478424,8513,22:55.0,25:30.1,2.585126285,64
0.43158251,8514,22:55.3,25:49.3,2.899505464,64
0.779570454,8515,22:57.5,25:40.5,2.716060805,64
0.065786735,8516,22:58.6,26:08.0,3.155825957,64
0.491873632,8517,23:00.2,25:43.6,2.723593295,64
0.235922929,8518,23:02.3,25:45.9,2.726956248,64
0.116436394,8519,23:02.9,26:00.6,2.960313276,64
0.112959496,8520,23:06.4,25:48.3,2.698583615,64
0.584939348,8521,23:07.4,25:46.1,2.645229165,64
0.669127897,8522,23:10.1,26:01.1,2.849645531,64
0.508509605,8523,23:16.9,26:17.7,3.014533289,64
0.271436543,8524,23:17.0,26:03.4,2.774453199,64
0.818355323,8525,23:21.1,26:07.6,2.776100282,64
1.351712449,8526,23:21.5,26:03.2,2.694501046,64
0.32249199,8527,23:24.9,26:06.4,2.691234374,64
0.542222725,8528,23:25.3,26:14.1,2.81458743,64
0.506243253,8529,23:25.7,26:22.5,2.946884704,64
0.558639758,8530,23:29.0,26:37.3,3.139576129,64
0.149824333,8531,23:33.8,26:17.6,2.730328445,64
0.06585765,8532,23:35.3,26:19.2,2.731364036,64
0.036018065,8533,23:39.1,26:09.9,2.51203452,64
0.139011937,8534,23:40.0,26:13.2,2.554018994,64
1.749727681,8535,23:47.2,26:21.4,2.569211658,64
0.241746143,8536,23:57.5,26:39.6,2.702264448,64
0.03684275,8537,23:58.4,26:31.4,2.5497889,64
0.249298327,8538,24:00.2,26:40.8,2.677491804,64
0.360130606,8539,24:01.4,26:51.4,2.834253736,64
0.204013392,8540,24:05.3,26:38.9,2.560006114,64
0.592535095,8541,24:05.7,26:40.9,2.585588968,64
0.625615002,8542,24:06.4,27:05.2,2.978908201,64
0.360233571,8543,24:08.0,26:45.0,2.618281289,64
0.18100358,8544,24:08.5,26:48.0,2.658813389,64
0.229371508,8545,24:10.4,26:58.9,2.808088422,64
0.170392276,8546,24:10.8,27:03.9,2.885679249,64
0.203332926,8547,24:12.7,26:57.8,2.751493649,64
0.77639099,8548,24:12.8,26:48.3,2.591507502,64
0.261830983,8549,24:12.9,26:46.0,2.55138524,64
0.530456107,8550,24:16.2,26:59.2,2.716732701,64
0.216875878,8551,24:17.2,27:09.6,2.872746058,64
0.566890667,8552,24:17.3,27:01.0,2.727020303,64
0.133858962,8553,24:18.8,27:11.6,2.880971046,64
0.285535697,8554,24:19.3,27:02.2,2.715047375,64
0.889031454,8555,24:31.9,27:13.0,2.685645306,64
0.155263705,8556,24:33.4,27:08.9,2.592110451,64
0.689134387,8557,24:35.5,27:26.4,2.848421065,64
0.410565935,8558,24:42.6,27:17.8,2.586798863,64
0.274959975,8559,24:44.3,27:20.6,2.605888387,64
0.09159802,8560,24:44.3,27:36.4,2.867977873,64
0.074494289,8561,24:44.7,27:22.9,2.637367908,64
0.086501693,8562,24:50.4,27:38.0,2.793622895,64
0.132258503,8563,24:51.1,27:34.2,2.71761996,64
0.932958222,8564,25:00.4,27:35.3,2.581246984,64
0.292036776,8565,25:02.9,27:55.8,2.881573617,64
0.302098107,8566,25:10.5,27:57.5,2.784058579,64
0.229341991,8567,25:11.2,27:57.8,2.776406507,64
0.153459656,8568,25:15.4,28:03.8,2.80793639,64
0.179223891,8569,25:15.9,27:59.9,2.733123902,64
1.755989005,8570,25:18.0,28:06.1,2.802463905,64
0.672483739,8571,25:19.2,28:09.0,2.830825396,64
1.741475893,8572,25:23.3,28:06.6,2.721015632,64
0.415327204,8573,25:26.9,28:02.2,2.589166367,64
0.391867014,8574,25:30.2,28:06.8,2.610674107,64
0.154079519,8575,25:33.5,28:11.0,2.625164656,64
0.20044409,8576,25:38.4,28:29.8,2.857827413,64
0.260394202,8577,25:40.5,28:23.3,2.714483599,64
0.185678597,8578,25:43.7,28:27.3,2.727153154,64
0.442113366,8579,25:45.9,28:29.2,2.721933774,64
0.875395568,8580,25:46.1,28:22.7,2.60906504,64
0.023173046,8581,25:48.3,28:32.0,2.728083662,64
0.551464217,8582,25:49.3,28:42.5,2.886571431,64
0.552462529,8583,26:00.6,28:55.4,2.913163718,64
0.590598701,8584,26:01.2,28:40.3,2.652068476,64
0.32325143,8585,26:03.2,28:46.4,2.720131834,64
2.958290103,8586,26:03.5,28:46.6,2.718968177,64
1.883076559,8587,26:06.4,28:40.7,2.571487296,64
0.700372901,8588,26:07.7,28:52.9,2.75345029,64
1.278464522,8589,26:08.0,29:06.5,2.974656431,64
0.428062605,8590,26:09.9,28:40.1,2.503975133,64
0.094383698,8591,26:13.2,28:47.9,2.578552941,64
1.213676809,8592,26:14.2,29:03.2,2.817078197,64
0.639614083,8593,26:17.7,29:01.3,2.7265764,64
0.941374501,8594,26:17.8,29:22.2,3.074504828,64
0.554895541,8595,26:19.2,29:03.6,2.739987914,64
0.1474553,8596,26:21.4,29:04.1,2.710462022,64
0.159553748,8597,26:22.5,29:21.2,2.9773501,64
0.426678603,8598,26:31.4,29:05.0,2.559446228,64
0.432467803,8599,26:37.3,29:36.0,2.977772454,64
0.388312909,8600,26:38.9,29:12.6,2.561988139,64
0.115910549,8601,26:39.7,29:11.9,2.537724968,64
0.520954428,8602,26:40.8,29:31.7,2.848179102,64
0.160846187,8603,26:40.9,29:15.1,2.569511517,64
1.057076982,8604,26:45.1,29:26.2,2.686303008,64
0.403150604,8605,26:46.0,29:20.7,2.577757223,64
0.613430551,8606,26:48.0,29:20.9,2.548915231,64
0.41556159,8607,26:48.3,29:21.1,2.545959425,64
0.923828125,8608,26:51.4,29:42.2,2.846050954,64
0.214806034,8609,26:57.8,29:46.1,2.805362852,64
0.149695764,8610,26:58.9,29:47.0,2.801334067,64
0.160764953,8611,26:59.2,29:43.6,2.739952346,64
0.408083946,8612,27:01.0,29:52.0,2.850570611,64
0.119040183,8613,27:02.2,29:45.9,2.729423996,64
0.753180526,8614,27:03.9,29:55.0,2.850629199,64
0.516289712,8615,27:05.2,30:05.6,3.007452548,64
0.280696772,8616,27:09.0,29:42.6,2.560635082,64
1.615819719,8617,27:09.6,29:56.9,2.788965106,64
0.174807093,8618,27:11.6,29:55.9,2.737624943,64
0.701063821,8619,27:13.0,29:54.7,2.694968275,64
0.399713698,8620,27:17.8,29:52.7,2.580893485,64
0.192697502,8621,27:20.7,30:00.6,2.66551801,64
1.042314545,8622,27:22.9,29:57.5,2.5752882,64
0.724425766,8623,27:26.4,30:19.0,2.876672244,64
0.515508823,8624,27:34.2,30:09.3,2.585149089,64
0.211854349,8625,27:35.3,30:09.9,2.577247624,64
0.224020114,8626,27:36.4,30:19.1,2.711322478,64
0.102039478,8627,27:38.1,30:28.6,2.843029153,64
0.176784899,8628,27:55.8,30:48.5,2.87820944,64
0.800602102,8629,27:57.6,30:42.4,2.74759957,64
0.188916673,8630,27:57.8,30:37.0,2.652671111,64
0.550011202,8631,27:59.9,30:46.2,2.771342007,64
0.74041217,8632,28:02.3,30:36.0,2.561923877,64
0.551690629,8633,28:03.9,30:52.5,2.810516135,64
0.148610331,8634,28:06.2,30:53.8,2.794699554,64
0.092044946,8635,28:06.6,30:53.1,2.775047723,64
1.027651134,8636,28:06.8,30:39.4,2.542517499,64
0.407704881,8637,28:09.1,30:59.5,2.840725521,64
0.421944505,8638,28:11.1,30:46.7,2.5943217,64
0.06029403,8639,28:22.7,31:06.1,2.723310272,64
0.64831678,8640,28:23.4,31:08.0,2.743161305,64
1.19963533,8641,28:27.3,31:11.4,2.734295499,64
0.671140291,8642,28:29.2,31:09.1,2.664885163,64
1.403564933,8643,28:29.8,31:22.4,2.875897268,64
0.577083332,8644,28:32.0,31:09.2,2.620276554,64
0.519916886,8645,28:40.2,31:14.8,2.576555689,64
1.040291622,8646,28:40.3,31:21.1,2.68028667,64
0.197232409,8647,28:40.7,31:14.9,2.568785512,64
0.418042492,8648,28:42.5,31:32.8,2.838103501,64
0.093583079,8649,28:46.4,31:31.9,2.757756241,64
0.655255036,8650,28:46.6,31:30.0,2.722943115,64
0.56679447,8651,28:48.0,31:22.3,2.571683172,64
0.427542456,8652,28:52.9,31:45.1,2.870187291,64
0.718456586,8653,28:55.4,31:49.6,2.903109217,64
0.129653135,8654,29:01.3,31:45.7,2.739460818,64
0.434304721,8655,29:03.2,31:52.0,2.814129889,64
0.483708309,8656,29:03.7,31:50.2,2.776414677,64
1.237767716,8657,29:04.1,31:37.4,2.556159333,64
0.272085145,8658,29:05.0,31:38.6,2.559118374,64
0.634161581,8659,29:06.5,31:59.9,2.889877697,64
0.851790321,8660,29:12.0,31:49.0,2.617766221,64
0.232093758,8661,29:12.7,31:46.0,2.556061916,64
0.245780023,8662,29:15.1,31:48.3,2.553270137,64
0.822179053,8663,29:20.7,31:53.7,2.550977182,64
0.527605227,8664,29:21.0,31:55.3,2.572728042,64
0.214003482,8665,29:21.1,31:53.7,2.542606791,64
0.266090641,8666,29:21.2,32:21.7,3.008713297,64
0.297765794,8667,29:22.2,32:20.8,2.975842869,64
0.205845416,8668,29:26.3,32:16.3,2.834619168,64
0.693694659,8669,29:31.7,32:12.3,2.675745217,64
0.570708936,8670,29:36.0,32:27.1,2.851727597,64
0.153145265,8671,29:42.2,32:32.4,2.835370092,64
0.469770556,8672,29:42.6,32:14.6,2.533029175,64
1.370218249,8673,29:43.6,32:29.2,2.758824035,64
0.804373133,8674,29:46.0,32:29.1,2.718132623,64
0.57585699,8675,29:46.1,32:43.9,2.962962925,64
0.179875487,8676,29:47.0,32:34.6,2.79412235,64
0.507353914,8677,29:52.0,32:40.1,2.800885598,64
0.454605027,8678,29:52.7,32:27.6,2.582223109,64
